   1.9977500e+03   2.0173086e+04   3.6329159e+03   2.6260447e-01   1.3407873e+03   5.6632344e+07
   1.9980000e+03   2.0564062e+04   3.7120504e+03   2.6102003e-01   1.2971114e+03   5.6935670e+07
   1.9982500e+03   2.0688066e+04   3.7737392e+03   2.5339844e-01   1.2500395e+03   5.7239132e+07
   1.9985000e+03   2.0750178e+04   3.8356877e+03   2.5422928e-01   1.1890909e+03   5.7542651e+07
   1.9987500e+03   2.0808276e+04   3.8981307e+03   2.5606187e-01   1.1794566e+03   5.7846225e+07
   1.9990000e+03   2.0780626e+04   3.9259351e+03   2.5794470e-01   1.3276294e+03   5.8149855e+07
   1.9992500e+03   2.0852998e+04   3.9423778e+03   2.6351235e-01   1.2999724e+03   5.8453542e+07
   1.9995000e+03   2.0912329e+04   3.8861283e+03   2.6297100e-01   1.4129974e+03   5.8751401e+07
   1.9997500e+03   2.1015731e+04   3.8441499e+03   2.6131952e-01   1.5116756e+03   5.9043433e+07
   2.0000000e+03   2.1187278e+04   3.8874757e+03   2.5907568e-01   1.5301714e+03   5.9329637e+07
   2.0002500e+03   2.1505856e+04   4.0212990e+03   2.5765555e-01   1.5824104e+03   5.9610015e+07
   2.0005000e+03   2.1803702e+04   4.1229665e+03   2.5536644e-01   1.4977893e+03   5.9892125e+07
   2.0007500e+03   2.2026602e+04   4.1311731e+03   2.5331760e-01   1.4870375e+03   6.0175966e+07
   2.0010000e+03   2.1859414e+04   4.0046607e+03   2.5173856e-01   1.4505235e+03   6.0461538e+07
   2.0012500e+03   2.1820606e+04   3.8424570e+03   2.4549509e-01   1.3933056e+03   6.0748842e+07
   2.0015000e+03   2.1662391e+04   3.6404877e+03   2.4603276e-01   1.4185185e+03   6.1041884e+07
   2.0017500e+03   2.1640111e+04   3.7031918e+03   2.4749333e-01   1.5688482e+03   6.1340664e+07
   2.0020000e+03   2.1433346e+04   3.5934109e+03   2.4923675e-01   1.5880083e+03   6.1645182e+07
   2.0022500e+03   2.1256981e+04   3.4679087e+03   2.5532015e-01   1.6673822e+03   6.1955438e+07
   2.0025000e+03   2.1340067e+04   3.4533316e+03   2.5502649e-01   1.6124980e+03   6.2265675e+07
   2.0027500e+03   2.1411173e+04   3.5327993e+03   2.5334671e-01   1.6216297e+03   6.2575894e+07
   2.0030000e+03   2.1402507e+04   3.5487535e+03   2.5075654e-01   1.5342908e+03   6.2886093e+07
   2.0032500e+03   2.1367179e+04   3.5781160e+03   2.4682857e-01   1.8789270e+03   6.3196275e+07
   2.0035000e+03   2.1330787e+04   3.5858118e+03   2.4474356e-01   1.6672458e+03   6.3505071e+07
   2.0037500e+03   2.1273782e+04   3.5681089e+03   2.4362478e-01   1.6847780e+03   6.3812483e+07
   2.0040000e+03   2.1391869e+04   3.5631241e+03   2.4353894e-01   1.7098285e+03   6.4118511e+07
   2.0042500e+03   2.1606509e+04   3.6963216e+03   2.4392541e-01   1.7018513e+03   6.4423154e+07
   2.0045000e+03   2.1805771e+04   3.8326786e+03   2.4524378e-01   1.6270794e+03   6.4727409e+07
   2.0047500e+03   2.1719606e+04   3.7451988e+03   2.4674732e-01   1.6025712e+03   6.5031277e+07
   2.0050000e+03   2.1887963e+04   3.8053783e+03   2.4811214e-01   1.4904888e+03   6.5334757e+07
   2.0052500e+03   2.1856929e+04   3.8883816e+03   2.5234824e-01   1.5284400e+03   6.5637850e+07
   2.0055000e+03   2.1835483e+04   3.7807309e+03   2.4902499e-01   1.7331944e+03   6.5946402e+07
   2.0057500e+03   2.1884862e+04   3.7602513e+03   2.5020499e-01   1.7130916e+03   6.6260413e+07
   2.0060000e+03   2.2105997e+04   3.8799404e+03   2.5039426e-01   1.7151234e+03   6.6579884e+07
   2.0062500e+03   2.2322387e+04   3.9366470e+03   2.5073267e-01   1.8081149e+03   6.6904814e+07
   2.0065000e+03   2.2400910e+04   4.0896954e+03   2.4788635e-01   1.7291973e+03   6.7235511e+07
   2.0067500e+03   2.2383382e+04   4.1666054e+03   2.4715055e-01   1.6077318e+03   6.7571977e+07
   2.0070000e+03   2.2346308e+04   4.1200641e+03   2.4678173e-01   1.6094197e+03   6.7914210e+07
   2.0072500e+03   2.2404753e+04   4.0881908e+03   2.4090010e-01   1.5659082e+03   6.8262211e+07
   2.0075000e+03   2.2448009e+04   4.1139838e+03   2.4295943e-01   1.5525040e+03   6.8614070e+07
   2.0077500e+03   2.2453195e+04   4.2049894e+03   2.4430695e-01   1.7298758e+03   6.8969785e+07
   2.0080000e+03   2.2401529e+04   4.2433528e+03   2.4927158e-01   1.7298107e+03   6.9329358e+07
   2.0082500e+03   2.2228103e+04   4.2730876e+03   2.5960178e-01   1.6117455e+03   6.9692788e+07
   2.0085000e+03   2.2232235e+04   4.2820647e+03   2.5465216e-01   1.7008334e+03   7.0058306e+07
   2.0087500e+03   2.2165616e+04   4.3535504e+03   2.4620559e-01   1.5840374e+03   7.0425913e+07
   2.0090000e+03   2.1772659e+04   4.4951392e+03   2.3853849e-01   1.4066050e+03   7.0795609e+07
   2.0092500e+03   2.0757191e+04   3.9266168e+03   2.2325287e-01   1.6593616e+03   7.1167393e+07
   2.0095000e+03   2.0353481e+04   3.8245757e+03   2.2471056e-01   1.7958598e+03   7.1536018e+07
   2.0097500e+03   2.0736151e+04   3.8798023e+03   2.3256824e-01   1.7833660e+03   7.1901483e+07
   2.0100000e+03   2.0843914e+04   3.8161735e+03   2.4040749e-01   1.9204098e+03   7.2263789e+07
   2.0102500e+03   2.0858477e+04   3.8886802e+03   2.4999914e-01   1.8462483e+03   7.2622936e+07
   2.0105000e+03   2.0911383e+04   3.9051823e+03   2.5229204e-01   1.8095264e+03   7.2980326e+07
   2.0107500e+03   2.0971119e+04   3.8637721e+03   2.4864618e-01   1.9246533e+03   7.3335961e+07
   2.0110000e+03   2.1033419e+04   3.8581150e+03   2.4214668e-01   1.9012815e+03   7.3689841e+07
   2.0112500e+03   2.1093238e+04   3.8457053e+03   2.4389695e-01   1.9550271e+03   7.4041964e+07
   2.0115000e+03   2.1113957e+04   3.9804906e+03   2.5166616e-01   1.8734289e+03   7.4390399e+07
   2.0117500e+03   2.1364438e+04   4.1411322e+03   2.5316556e-01   1.8448977e+03   7.4735145e+07
   2.0120000e+03   2.1409692e+04   4.2843481e+03   2.5735245e-01   1.9237109e+03   7.5076203e+07
   2.0122500e+03   2.1426735e+04   4.2391332e+03   2.5520201e-01   2.0341798e+03   7.5413573e+07
   2.0125000e+03   2.1517943e+04   4.3125259e+03   2.5864545e-01   2.0307363e+03   7.5747399e+07
   2.0127500e+03   2.1562221e+04   4.2957642e+03   2.5928589e-01   2.0154556e+03   7.6077682e+07
   2.0130000e+03   2.1667191e+04   4.1607460e+03   2.5576712e-01   1.8836767e+03   7.6404422e+07
   2.0132500e+03   2.1687025e+04   4.1021500e+03   2.5657334e-01   1.8804758e+03   7.6727620e+07
   2.0135000e+03   2.1562546e+04   3.9309508e+03   2.6119185e-01   1.9756455e+03   7.7049139e+07
   2.0137500e+03   2.1684105e+04   3.8826298e+03   2.6147513e-01   2.1512923e+03   7.7368981e+07
   2.0140000e+03   2.1722388e+04   3.8707073e+03   2.6319424e-01   2.1637884e+03   7.7687144e+07
   2.0142500e+03   2.1777929e+04   3.8692742e+03   2.6041877e-01   1.9690823e+03   7.8003630e+07
   2.0145000e+03   2.1906875e+04   3.9273235e+03   2.5807161e-01   2.0416481e+03   7.8315636e+07
   2.0147500e+03   2.1887329e+04   3.9121914e+03   2.5785477e-01   2.1848276e+03   7.8623163e+07
   2.0150000e+03   2.1976066e+04   4.0614007e+03   2.5882242e-01   2.0586612e+03   7.8926211e+07
   2.0152500e+03   2.1986590e+04   4.0982489e+03   2.6086002e-01   2.1226993e+03   7.9224780e+07
   2.0155000e+03   2.2150386e+04   4.2654036e+03   2.6026737e-01   2.0192862e+03   7.9521531e+07
   2.0157500e+03   2.2345742e+04   4.4917570e+03   2.6122545e-01   1.8385173e+03   7.9816465e+07
   2.0160000e+03   2.2277306e+04   4.2926121e+03   2.6445086e-01   1.8778065e+03   8.0109580e+07
   2.0162500e+03   2.2393798e+04   4.4052898e+03   2.6296058e-01   1.9379694e+03   8.0400879e+07
   2.0165000e+03   2.2488986e+04   4.3480671e+03   2.6278642e-01   1.9105304e+03   8.0688942e+07
   2.0167500e+03   2.2722166e+04   4.4199425e+03   2.6464280e-01   1.9524170e+03   8.0973771e+07
   2.0170000e+03   2.2941847e+04   4.4601100e+03   2.6405301e-01   1.9573325e+03   8.1255365e+07
   2.0172500e+03   2.3081657e+04   4.3894085e+03   2.6525433e-01   1.9175426e+03   8.1533724e+07
   2.0175000e+03   2.3187344e+04   4.3035460e+03   2.6326247e-01   1.8753585e+03   8.1810629e+07
   2.0177500e+03   2.3154805e+04   4.2580274e+03   2.6340545e-01   1.8324019e+03   8.2086081e+07
   2.0180000e+03   2.3356866e+04   4.2878819e+03   2.6443183e-01   2.0177627e+03   8.2360078e+07
   2.0182500e+03   2.3519545e+04   4.3232048e+03   2.6741447e-01   2.0255962e+03   8.2632622e+07
   2.0185000e+03   2.3478600e+04   4.4065573e+03   2.6787912e-01   1.8475636e+03   8.2898711e+07
   2.0187500e+03   2.3545320e+04   4.3789229e+03   2.6736435e-01   1.8327342e+03   8.3158346e+07
   2.0190000e+03   2.3411322e+04   4.2166615e+03   2.6673085e-01   1.7942223e+03   8.3411525e+07
   2.0192500e+03   2.3367968e+04   4.1522471e+03   2.6912487e-01   2.1082457e+03   8.3658249e+07
   2.0195000e+03   2.3249029e+04   4.0032609e+03   2.6904303e-01   2.2144048e+03   8.3920198e+07
   2.0197500e+03   2.3295133e+04   3.9663016e+03   2.6870497e-01   2.1206283e+03   8.4197374e+07
   2.0200000e+03   2.2962109e+04   3.8630655e+03   2.6952039e-01   2.1616408e+03   8.4489775e+07
   2.0202500e+03   2.2707007e+04   3.6913714e+03   2.6837235e-01   2.5703408e+03   8.4797402e+07
   2.0205000e+03   1.9467161e+04   2.9105412e+03   2.1459391e-01   1.6913141e+03   8.5028123e+07
   2.0207500e+03   2.1333343e+04   3.3025571e+03   2.3994974e-01   3.1993630e+03   8.5181936e+07
   2.0210000e+03   2.1742331e+04   3.3913154e+03   2.5186419e-01   2.7764205e+03   8.5258843e+07
