1991.25 3302.31346644891 670.126710450839 0.20386297845837 454.189437380612 54959279.1854651
1991.5 3280.5860751678 661.64942779001 0.202289788258284 446.543187753251 54984863.5112786
1991.75 3264.41585186632 645.73481437163 0.201301282736902 467.29221988447 55036032.1629056
1992 3280.9893385131 646.771908721687 0.201285371883164 472.040801611765 55112785.1403461
1992.25 3302.59555422564 677.125231882981 0.200707296331763 472.726510053149 55215122.4436002
1992.5 3273.08387585464 663.911133560248 0.200227090907964 469.283888655776 55309757.1874613
1992.75 3256.93626179765 624.754029636854 0.197591025770503 502.913684673734 55396689.3719294
1993 3237.12027571807 617.429043082682 0.195375130259672 470.230461050257 55475918.9970047
1993.25 3207.13870264767 597.857551353683 0.19373822281647 494.224629258922 55547446.0626869
1993.5 3191.88035465304 606.883921808193 0.192661635437751 488.508686239319 55602414.8638846
1993.75 3190.6167413429 610.00599098727 0.19198951686687 483.47094117069 55640825.4005978
1994 3174.28709514278 590.305489371909 0.190426095243512 489.019538608295 55662677.6728264
1994.25 3191.69150999903 604.176720465209 0.190892024697209 504.381014195849 55667971.6805704
1994.5 3187.12450788601 620.71543076428 0.190084384300805 509.769983840294 55677422.6114394
1994.75 3195.84575045293 631.449432832996 0.190295090323895 497.46111176039 55691030.4654334
1995 3218.34255616344 654.235485248964 0.190513353806512 496.543449750703 55708795.2425525
1995.25 3207.88724177147 639.404094341834 0.189664673384238 511.167976723999 55730716.9427965
1995.5 3220.62721594715 642.002264588499 0.188942755372298 513.17099327154 55757010.0457751
1995.75 3219.53814814151 636.349578074037 0.189400891880827 522.089857177671 55787674.5514882
1996 3215.12813022068 626.03725692146 0.187739734820704 527.461587039595 55822710.4599359
1996.25 3190.08255424852 596.658449088261 0.185508324461875 529.798546637243 55862117.7711182
1996.5 3217.08133978298 621.85500200471 0.186114789568945 529.35176842664 55895973.9871434
1996.75 3222.74109251013 608.981025575986 0.185826373016911 546.387815557415 55924279.1080115
1997 3239.54338053439 625.338157513593 0.184489911811527 543.544507824309 55947033.1337225
1997.25 3226.73124696985 614.648906739817 0.182637054048679 532.147565297766 55964236.0642764
1997.5 3256.49076254215 624.469951813321 0.183409358655165 549.810535824708 55977562.410787
1997.75 3263.30988312811 630.009371428683 0.183604884971309 553.134668066984 55987012.1732542
1998 3281.25245676369 634.874029532697 0.183250813447185 551.234866832406 55992585.351678
1998.25 3304.36683254029 662.59096521944 0.18308568647985 554.83580061789 55994281.9460584
1998.5 3293.51795075677 656.097373555263 0.183279810769812 557.709838712499 55993661.8053868
1998.75 3303.71650991477 652.635963711001 0.183762449336048 554.330308690345 55990724.9296632
1999 3291.57979319774 638.537454334336 0.183496132835284 548.562874314067 55985471.3188875
1999.25 3316.49563207596 660.620409888137 0.183781349936976 540.228483622358 55977900.9730598
1999.5 3315.47289872191 642.46341888925 0.184242713281925 550.672155589389 55964657.2455045
1999.75 3343.34319196711 670.218444105361 0.183305381261074 553.098918170075 55945740.1362213
2000 3365.55944284163 680.818183755667 0.182728672089928 553.467121469749 55921149.6452104
2000.25 3404.57777470169 685.675918694742 0.182149683798918 565.932833035255 55890885.7724717
2000.5 3428.13227707846 694.101732541468 0.181989658093746 563.086655390355 55863123.1143872
2000.75 3429.66852921711 713.659295666517 0.182167457851902 540.749886905255 55837861.6709567
2001 3424.55101469876 713.219995767077 0.182490731962038 533.880313477046 55815101.4421804
2001.25 3479.06452433223 691.93428770779 0.182859736682466 583.025156137514 55794842.4280582
2001.5 3481.70459411548 688.033390609588 0.182725772210512 583.734349350776 55777608.2511857
2001.75 3479.71300455168 667.199074688915 0.182319927049598 601.645060756407 55763398.9115628
2002 3480.27483074728 638.95929624394 0.181473343230031 637.357561079213 55752214.4091896
2002.25 3468.50470240857 611.247729881167 0.180622096918414 665.70246223771 55744054.7440661
2002.5 3479.93954045822 616.440895952091 0.1802207157036 678.14952092865 55730773.38039
2002.75 3491.66166165804 609.459391216709 0.179627793564482 697.485776034807 55712370.3181611
2003 3487.45725238779 591.960127408934 0.178760052784211 701.335450716219 55688845.5573794
2003.25 3447.30315647773 602.980106216393 0.178080693995443 643.384120167747 55660199.0980451
2003.5 3449.00601898654 599.282613958135 0.177593081866124 657.836113596157 55623030.075093
2003.75 3468.99505721384 581.769129410069 0.1776136433186 694.864445243587 55577338.4885231
2004 3477.96663863127 594.513159878715 0.177068925824745 686.642236430069 55523124.3383356
2004.25 3476.16128695401 571.532999312314 0.176775338091964 708.43247855546 55460387.6245302
2004.5 3492.38059300127 569.164127497353 0.17598847780513 730.022771548234 55394800.6891957
2004.75 3489.90840992486 598.748191797097 0.176860687286938 695.017876373322 55326363.532332
2005 3490.33542346371 586.817388160261 0.176994383125517 688.7324278043 55255076.1539391
2005.25 3493.17992692787 541.874241832777 0.176256814541719 728.030321238247 55180938.554017
2005.5 3510.85455097348 577.423106455412 0.177368885616543 711.812835749225 55104266.4924411
2005.75 3538.22992629893 583.307950905581 0.178550046000313 721.622659042258 55025059.9692113
2006 3557.5467398878 618.639010767855 0.180535795642979 694.595734897309 54943318.9843276
2006.25 3592.01863396217 616.961185810303 0.183587102305149 710.396344763695 54859043.5377902
2006.5 3646.73871637693 651.984541971481 0.185341591175042 726.484822692217 54780175.5440588
2006.75 3674.68377928199 658.988193822279 0.186286447050599 739.614987233476 54706715.0031336
2007 3720.58564834602 635.758268520203 0.188366914336584 785.547607510098 54638661.9150146
2007.25 3722.43107078356 702.50755021256 0.18937488728143 769.673706374236 54576016.2797016
2007.5 3745.76225232163 680.415740936125 0.191319600725146 799.44690160579 54518880.7136955
